"ID","Case Number","Date","Block","IUCR","Primary Type","Description","Location Description","Arrest","Domestic","Beat","District","Ward","Community Area","FBI Code","X Coordinate","Y Coordinate","Year","Updated On","Latitude","Longitude","Location"
"26292","JE376499","09/17/2021 12:25:00 AM","013XX S CANAL ST","0110","HOMICIDE","FIRST DEGREE MURDER","PARKING LOT","true","false","0124","001","11","28","01A","1173336","1893976","2021","09/01/2022 03:42:17 PM","41.864493678","-87.639158","(41.864493678, -87.639158)"
"26291","JE376403","09/16/2021 10:30:00 PM","060XX S RACINE AVE","0110","HOMICIDE","FIRST DEGREE MURDER","VACANT LOT","false","false","0712","007","16","68","01A","1169357","1864643","2021","09/01/2022 03:42:17 PM","41.78408837","-87.654615414","(41.78408837, -87.654615414)"
"12484901","JE376393","09/16/2021 08:04:00 PM","007XX N KEDZIE AVE","0142","HOMICIDE","RECKLESS HOMICIDE","STREET","true","false","1221","012","27","23","01B","1154904","1904844","2021","01/27/2022 03:41:25 PM","41.894705624","-87.706530337","(41.894705624, -87.706530337)"
"26290","JE376264","09/16/2021 07:29:00 PM","006XX N CENTRAL AVE","0110","HOMICIDE","FIRST DEGREE MURDER","ALLEY","true","false","1524","015","37","25","01A","1138919","1903605","2021","09/01/2022 03:42:17 PM","41.891611098","-87.765269584","(41.891611098, -87.765269584)"
"26287","JE375035","09/15/2021 08:50:00 PM","066XX S KENWOOD AVE","0110","HOMICIDE","FIRST DEGREE MURDER","PORCH","false","false","0321","003","5","42","01A","1186210","1861206","2021","09/19/2022 03:41:05 PM","41.774275286","-87.592935051","(41.774275286, -87.592935051)"
"26296","JE369608","09/15/2021 02:29:00 PM","057XX S LOOP DR","0110","HOMICIDE","FIRST DEGREE MURDER","PARK PROPERTY","false","false","0233","002","20","40","01A","1180230","1867007","2021","09/01/2022 03:42:17 PM","41.790332974","-87.614678696","(41.790332974, -87.614678696)"
"26289","JE374548","09/15/2021 02:27:00 PM","011XX N PULASKI RD","0110","HOMICIDE","FIRST DEGREE MURDER","RESTAURANT","true","false","1112","011","37","23","01A","1149509","1907393","2021","10/06/2022 03:43:30 PM","41.901806786","-87.72627855","(41.901806786, -87.72627855)"
"26288","JE374548","09/15/2021 02:25:00 PM","011XX N PULASKI RD","0110","HOMICIDE","FIRST DEGREE MURDER","RESTAURANT","true","false","1112","011","37","23","01A","1149509","1907393","2021","10/06/2022 03:43:30 PM","41.901806786","-87.72627855","(41.901806786, -87.72627855)"
"26285","JE373168","09/14/2021 04:14:00 PM","080XX S MANISTEE AVE","0110","HOMICIDE","FIRST DEGREE MURDER","STREET","false","false","0422","004","7","46","01A","1195904","1852107","2021","09/19/2022 03:41:05 PM","41.749072474","-87.557700049","(41.749072474, -87.557700049)"
"26284","JE372655","09/14/2021 01:23:00 AM","002XX W 107TH ST","0110","HOMICIDE","FIRST DEGREE MURDER","PORCH","false","false","0512","005","34","49","01A","1176374","1833981","2021","09/01/2022 03:42:17 PM","41.699793149","-87.629807603","(41.699793149, -87.629807603)"
"26283","JE372467","09/13/2021 07:38:00 PM","014XX W 95TH ST","0110","HOMICIDE","FIRST DEGREE MURDER","PARKING LOT","false","false","2213","022","21","73","01A","1168415","1841741","2021","09/01/2022 03:42:17 PM","41.721262518","-87.658727525","(41.721262518, -87.658727525)"
"26282","JE372409","09/13/2021 06:54:00 PM","002XX E 121ST ST","0110","HOMICIDE","FIRST DEGREE MURDER","APARTMENT","false","false","0532","005","9","53","01A","1180092","1824753","2021","09/19/2022 03:41:05 PM","41.674386049","-87.6164751","(41.674386049, -87.6164751)"
"26281","JE371674","09/13/2021 11:30:00 AM","081XX S EVANS AVE","0110","HOMICIDE","FIRST DEGREE MURDER","STREET","false","false","0631","006","8","44","01A","1182643","1851155","2021","09/19/2022 03:41:05 PM","41.746777845","-87.606322266","(41.746777845, -87.606322266)"
"26277","JE370722","09/12/2021 02:14:00 PM","003XX E 68TH ST","0110","HOMICIDE","FIRST DEGREE MURDER","STREET","false","false","0322","003","20","69","01A","1179322","1859992","2021","09/19/2022 03:41:05 PM","41.771103898","-87.618221974","(41.771103898, -87.618221974)"
"26279","JE370348","09/12/2021 04:34:00 AM","029XX W CONGRESS PKWY","0110","HOMICIDE","FIRST DEGREE MURDER","STREET","false","false","1135","011","27","27","01A","1156818","1897553","2021","09/19/2022 03:41:05 PM","41.874659839","-87.69969845","(41.874659839, -87.69969845)"
"26278","JE370394","09/12/2021 04:28:00 AM","027XX W POLK ST","0110","HOMICIDE","FIRST DEGREE MURDER","STREET","false","false","1135","011","28","27","01A","1158131","1896255","2021","09/01/2022 03:42:17 PM","41.8710713","-87.694913112","(41.8710713, -87.694913112)"
"26276","JE370134","09/11/2021 10:28:00 PM","003XX E KENSINGTON AVE","0110","HOMICIDE","FIRST DEGREE MURDER","STREET","false","false","0532","005","9","53","01A","1180519","1828253","2021","09/19/2022 03:41:05 PM","41.6839808","-87.614805399","(41.6839808, -87.614805399)"
"26275","JE369901","09/11/2021 05:58:00 PM","009XX E 79TH ST","0110","HOMICIDE","FIRST DEGREE MURDER","VACANT LOT","false","false","0624","006","8","69","01A","1184058","1852826","2021","09/01/2022 03:42:17 PM","41.751330319","-87.601085298","(41.751330319, -87.601085298)"
"26274","JE369507","09/11/2021 10:51:00 AM","080XX S BENNETT AVE","0110","HOMICIDE","FIRST DEGREE MURDER","HOUSE","true","false","0414","004","8","46","01A","1190261","1852134","2021","09/19/2022 03:41:05 PM","41.749284294","-87.578376926","(41.749284294, -87.578376926)"
"26273","JE369135","09/11/2021 01:52:00 AM","087XX S LAFAYETTE AVE","0110","HOMICIDE","FIRST DEGREE MURDER","PARKING LOT","false","false","0634","006","21","44","01A","1177466","1846940","2021","09/19/2022 03:41:05 PM","41.735329834","-87.625419019","(41.735329834, -87.625419019)"
"26272","JE368708","09/10/2021 05:54:00 PM","072XX S YALE AVE","0110","HOMICIDE","FIRST DEGREE MURDER","STREET","false","false","0731","007","6","69","01A","1175879","1856878","2021","09/01/2022 03:42:17 PM","41.762636593","-87.630935907","(41.762636593, -87.630935907)"
"26270","JE368393","09/10/2021 01:29:00 PM","019XX S ASHLAND AVE","0110","HOMICIDE","FIRST DEGREE MURDER","ALLEY","false","false","1235","012","25","31","01A","1166026","1890717","2021","09/19/2022 03:41:05 PM","41.855709756","-87.666085767","(41.855709756, -87.666085767)"
"26271","JE368387","09/10/2021 01:28:00 PM","055XX W ADAMS ST","0110","HOMICIDE","FIRST DEGREE MURDER","STREET","false","false","1522","015","29","25","01A","1139642","1898786","2021","09/01/2022 03:42:17 PM","41.878373984","-87.762731975","(41.878373984, -87.762731975)"
"26295","JE362720","09/10/2021 07:00:00 AM","071XX S SOUTH SHORE DR","0110","HOMICIDE","FIRST DEGREE MURDER","AUTO","false","false","0334","003","7","43","01A","1194486","1858322","2021","09/19/2022 03:41:05 PM","41.766161865","-87.562692028","(41.766161865, -87.562692028)"
"26268","JE367908","09/10/2021 03:06:00 AM","014XX W 17TH ST","0110","HOMICIDE","FIRST DEGREE MURDER","STREET","false","false","1233","012","25","31","01A","1166946","1891835","2021","09/19/2022 03:41:05 PM","41.858757979","-87.66267688","(41.858757979, -87.66267688)"
"26267","JE367898","09/10/2021 03:01:00 AM","020XX S LUMBER ST","0110","HOMICIDE","FIRST DEGREE MURDER","STREET","false","false","1235","012","25","31","01A","1173107","1890541","2021","09/01/2022 03:42:17 PM","41.855072861","-87.640100463","(41.855072861, -87.640100463)"
"26266","JE367266","09/09/2021 02:20:00 PM","006XX E 90TH PL","0110","HOMICIDE","FIRST DEGREE MURDER","STREET","false","false","0633","006","8","44","01A","1182096","1845111","2021","09/19/2022 03:41:05 PM","41.730205088","-87.608513117","(41.730205088, -87.608513117)"
"26263","JE366697","09/08/2021 11:34:00 PM","040XX W 26TH ST","0110","HOMICIDE","FIRST DEGREE MURDER","STREET","false","false","1013","010","22","30","01A","1150045","1886423","2021","09/01/2022 03:42:17 PM","41.84425229","-87.724855768","(41.84425229, -87.724855768)"
"26262","JE366265","09/08/2021 04:45:00 PM","047XX W HARRISON ST","0110","HOMICIDE","FIRST DEGREE MURDER","CAR WASH","true","false","1131","011","24","25","01A","1144907","1896933","2021","09/14/2023 03:41:59 PM","41.873191445","-87.743446563","(41.873191445, -87.743446563)"
"26265","JE360722","09/07/2021 03:51:00 PM","013XX W 76TH ST","0110","HOMICIDE","FIRST DEGREE MURDER","STREET","false","false","0612","006","17","71","01A","1168669","1854374","2021","09/01/2022 03:42:17 PM","41.755923803","-87.65743376","(41.755923803, -87.65743376)"
"26260","JE363536","09/06/2021 02:46:00 PM","092XX S EGGLESTON AVE","0110","HOMICIDE","FIRST DEGREE MURDER","PARK PROPERTY","false","false","2223","022","21","73","01A","1174908","1843670","2021","09/19/2022 03:41:05 PM","41.726413874","-87.634887682","(41.726413874, -87.634887682)"
"26259","JE363226","09/06/2021 06:23:00 AM","042XX W WASHINGTON BLVD","0110","HOMICIDE","FIRST DEGREE MURDER","AUTO","true","false","1114","011","28","26","01A","1148015","1900154","2021","12/20/2022 03:41:11 PM","41.881971063","-87.73195261","(41.881971063, -87.73195261)"
"26257","JE360753","09/05/2021 04:56:00 PM","065XX S ELLIS AVE","0110","HOMICIDE","FIRST DEGREE MURDER","APARTMENT","false","false","0321","003","20","42","01A","1184012","1861899","2021","09/01/2022 03:42:17 PM","41.776228586","-87.600970787","(41.776228586, -87.600970787)"
"26258","JE362606","09/05/2021 03:38:00 PM","078XX S CLYDE AVE","0110","HOMICIDE","FIRST DEGREE MURDER","STREET","true","false","0414","004","8","43","01A","1191561","1853500","2021","09/01/2022 03:42:17 PM","41.753001316","-87.573569093","(41.753001316, -87.573569093)"
"26256","JE362137","09/05/2021 05:54:00 AM","037XX S KEDZIE AVE","0110","HOMICIDE","FIRST DEGREE MURDER","AUTO","false","false","0911","009","12","58","01A","1155652","1879420","2021","09/19/2022 03:41:05 PM","41.82492435","-87.704467067","(41.82492435, -87.704467067)"
"26280","JE362042","09/05/2021 02:40:00 AM","060XX S SACRAMENTO AVE","0110","HOMICIDE","FIRST DEGREE MURDER","STREET","false","false","0823","008","16","66","01A","1157414","1864538","2021","09/19/2022 03:41:05 PM","41.784050587","-87.698406075","(41.784050587, -87.698406075)"
"26255","JE361917","09/05/2021 12:56:00 AM","016XX S CENTRAL PARK AVE","0110","HOMICIDE","FIRST DEGREE MURDER","STREET","false","false","1021","010","24","29","01A","1152641","1891603","2021","09/19/2022 03:41:05 PM","41.858415964","-87.715191982","(41.858415964, -87.715191982)"
"26252","JE359664","09/02/2021 11:37:00 PM","020XX W 71ST ST","0110","HOMICIDE","FIRST DEGREE MURDER","AUTO","false","false","0735","007","17","67","01A","1164074","1857574","2021","09/19/2022 03:41:05 PM","41.764802886","-87.674183586","(41.764802886, -87.674183586)"
"26251","JE359642","09/02/2021 11:22:00 PM","013XX N CLEVELAND AVE","0110","HOMICIDE","FIRST DEGREE MURDER","PORCH","false","false","1821","018","27","8","01A","1172751","1909062","2021","09/01/2022 03:42:17 PM","41.905903568","-87.640858621","(41.905903568, -87.640858621)"
"26253","JE357712","09/02/2021 05:52:00 PM","006XX N DEARBORN ST","0110","HOMICIDE","FIRST DEGREE MURDER","BANK","true","false","1832","018","42","8","01A","1175833","1904257","2021","09/19/2022 03:41:05 PM","41.892649581","-87.629682213","(41.892649581, -87.629682213)"
"26250","JE358798","09/02/2021 10:08:00 AM","025XX W 54TH ST","0110","HOMICIDE","FIRST DEGREE MURDER","ALLEY","true","false","0923","009","14","63","01A","1160180","1868609","2021","09/19/2022 03:41:05 PM","41.795165465","-87.6881528","(41.795165465, -87.6881528)"
"26248","JE358450","09/02/2021 02:03:00 AM","051XX W WEST END AVE","0110","HOMICIDE","FIRST DEGREE MURDER","STREET","true","true","1532","015","28","25","01A","1142160","1900498","2021","09/19/2022 03:41:05 PM","41.883025616","-87.753443827","(41.883025616, -87.753443827)"
"26244","JE358321","09/01/2021 08:11:00 PM","111XX S INDIANA AVE","0110","HOMICIDE","FIRST DEGREE MURDER","STREET","true","false","0531","005","9","49","01A","1179552","1831131","2021","09/19/2022 03:41:05 PM","41.691900523","-87.618257804","(41.691900523, -87.618257804)"
"26245","JE357470","09/01/2021 08:11:00 AM","030XX W CHICAGO AVE","0110","HOMICIDE","FIRST DEGREE MURDER","STREET","true","false","1221","012","27","23","01A","1155805","1905171","2021","09/19/2022 03:41:05 PM","41.895584832","-87.703212385","(41.895584832, -87.703212385)"
"26246","JE357410","09/01/2021 05:55:00 AM","040XX W GRENSHAW ST","0110","HOMICIDE","FIRST DEGREE MURDER","STREET","false","false","1132","011","24","29","01A","1149682","1894737","2021","09/19/2022 03:41:05 PM","41.867073979","-87.725972107","(41.867073979, -87.725972107)"
"26242","JE355901","08/30/2021 09:32:00 PM","004XX E 111TH ST","0110","HOMICIDE","FIRST DEGREE MURDER","STREET","false","false","0513","005","9","49","01A","1180966","1831449","2021","09/01/2022 03:42:17 PM","41.692740831","-87.613071265","(41.692740831, -87.613071265)"
"26243","JE344474","08/30/2021 09:17:00 PM","051XX W MADISON ST","0110","HOMICIDE","FIRST DEGREE MURDER","GAS STATION DRIVE/PROP.","false","false","1533","015","28","25","01A","1142285","1899542","2021","09/19/2022 03:41:05 PM","41.880399914","-87.753008553","(41.880399914, -87.753008553)"
"27099","JE339692","08/30/2021 05:41:00 PM","083XX S COTTAGE GROVE AVE","0110","HOMICIDE","FIRST DEGREE MURDER","STREET","false","false","0632","006","8","44","01A","1183009","1849965","2021","10/10/2022 03:40:33 PM","41.743503863","-87.60501807","(41.743503863, -87.60501807)"
"26240","JE354838","08/30/2021 02:29:00 AM","077XX S SOUTH SHORE DR","0110","HOMICIDE","FIRST DEGREE MURDER","APARTMENT","true","false","0421","004","7","43","01A","1197153","1854870","2021","09/01/2022 03:42:17 PM","41.756623356","-87.55303151","(41.756623356, -87.55303151)"
"26239","JE354424","08/29/2021 07:51:00 PM","027XX S PULASKI RD","0110","HOMICIDE","FIRST DEGREE MURDER","AUTO","false","false","1031","010","22","30","01A","1150152","1885564","2021","09/19/2022 03:41:05 PM","41.841893003","-87.724485441","(41.841893003, -87.724485441)"
"26236","JE353730","08/29/2021 03:14:00 AM","002XX W 71ST ST","0110","HOMICIDE","FIRST DEGREE MURDER","STREET","false","false","0731","007","6","69","01A","1176033","1857896","2021","09/01/2022 03:42:17 PM","41.765426649","-87.630340982","(41.765426649, -87.630340982)"
"26238","JE353715","08/29/2021 03:07:00 AM","010XX N LAWNDALE AVE","0110","HOMICIDE","FIRST DEGREE MURDER","STREET","false","false","1112","011","27","23","01A","1151525","1906643","2021","09/19/2022 03:41:05 PM","41.899709327","-87.718893208","(41.899709327, -87.718893208)"
"26237","JE353723","08/29/2021 03:06:00 AM","048XX S JUSTINE ST","0110","HOMICIDE","FIRST DEGREE MURDER","STREET","false","false","0933","009","20","61","01A","1166822","1872625","2021","09/19/2022 03:41:05 PM","41.806046461","-87.663681723","(41.806046461, -87.663681723)"
"26235","JE352531","08/28/2021 12:42:00 AM","008XX W 59TH ST","0110","HOMICIDE","FIRST DEGREE MURDER","STREET","false","false","0712","007","16","68","01A","1171537","1865722","2021","09/19/2022 03:41:05 PM","41.78700177","-87.646591125","(41.78700177, -87.646591125)"
"26241","JE346658","08/26/2021 07:36:00 PM","055XX S MICHIGAN AVE","0110","HOMICIDE","FIRST DEGREE MURDER","PARKING LOT","false","false","0231","002","20","40","01A","1178100","1868316","2021","09/19/2022 03:41:05 PM","41.793973589","-87.62244909","(41.793973589, -87.62244909)"
"26234","JE350126","08/25/2021 10:36:00 PM","037XX W ROOSEVELT RD","0110","HOMICIDE","FIRST DEGREE MURDER","GAS STATION","false","false","1011","010","24","29","01A","1151592","1894452","2021","09/19/2022 03:41:05 PM","41.86625461","-87.718967674","(41.86625461, -87.718967674)"
"26232","JE349755","08/25/2021 05:07:00 PM","105XX S LANGLEY AVE","0110","HOMICIDE","FIRST DEGREE MURDER","STREET","false","false","0512","005","9","50","01A","1182783","1835053","2021","09/19/2022 03:41:05 PM","41.702588797","-87.606307579","(41.702588797, -87.606307579)"
"26233","JE349449","08/25/2021 12:06:00 PM","027XX W FLOURNOY ST","0110","HOMICIDE","FIRST DEGREE MURDER","STREET","false","false","1135","011","28","27","01A","1158241","1896922","2021","09/19/2022 03:41:05 PM","41.872899368","-87.694491036","(41.872899368, -87.694491036)"
"26231","JE345785","08/22/2021 07:40:00 AM","048XX W POLK ST","0110","HOMICIDE","FIRST DEGREE MURDER","PORCH","false","false","1533","015","29","25","01A","1144312","1895859","2021","09/19/2022 03:41:05 PM","41.870255455","-87.745658119","(41.870255455, -87.745658119)"
"26230","JE345591","08/22/2021 01:34:00 AM","034XX W LAKE ST","0110","HOMICIDE","FIRST DEGREE MURDER","STREET","false","false","1123","011","28","27","01A","1153345","1901189","2021","09/19/2022 03:41:05 PM","41.88470705","-87.712353282","(41.88470705, -87.712353282)"
"26226","JE345442","08/21/2021 09:33:00 PM","016XX E 87TH ST","0110","HOMICIDE","FIRST DEGREE MURDER","ALLEY","false","false","0412","004","8","48","01A","1188700","1847620","2021","09/19/2022 03:41:05 PM","41.736934886","-87.584240948","(41.736934886, -87.584240948)"
"26224","JE345338","08/21/2021 07:19:00 PM","030XX W 65TH ST","0110","HOMICIDE","FIRST DEGREE MURDER","AUTO","false","false","0831","008","17","66","01A","1157419","1861384","2021","09/01/2022 03:42:17 PM","41.775395452","-87.698473117","(41.775395452, -87.698473117)"
"26225","JE345334","08/21/2021 06:58:00 PM","047XX S WOLCOTT AVE","0110","HOMICIDE","FIRST DEGREE MURDER","STREET","true","false","0931","009","15","61","01A","1164484","1873293","2021","09/01/2022 03:42:17 PM","41.8079292","-87.672237819","(41.8079292, -87.672237819)"
"26229","JE344964","08/21/2021 02:47:00 PM","039XX W JACKSON BLVD","0110","HOMICIDE","FIRST DEGREE MURDER","AUTO","false","false","1132","011","28","26","01A","1150182","1898397","2021","09/19/2022 03:41:05 PM","41.877107715","-87.724041149","(41.877107715, -87.724041149)"
"26228","JE344474","08/21/2021 03:47:00 AM","051XX W MADISON ST","0110","HOMICIDE","FIRST DEGREE MURDER","GAS STATION DRIVE/PROP.","false","false","1533","015","28","25","01A","1142285","1899542","2021","09/01/2022 03:42:17 PM","41.880399914","-87.753008553","(41.880399914, -87.753008553)"
"26223","JE343591","08/20/2021 01:35:00 PM","056XX W MADISON ST","0110","HOMICIDE","FIRST DEGREE MURDER","STREET","false","false","1513","015","29","25","01A","1138864","1899459","2021","09/19/2022 03:41:05 PM","41.880234943","-87.765572318","(41.880234943, -87.765572318)"
"26222","JE343566","08/20/2021 10:58:00 AM","024XX W POLK ST","0110","HOMICIDE","FIRST DEGREE MURDER","STREET","true","false","1135","011","28","28","01A","1160206","1896299","2021","09/19/2022 03:41:05 PM","41.871149439","-87.687293806","(41.871149439, -87.687293806)"
"26221","JE342837","08/19/2021 06:44:00 PM","002XX W GARFIELD BLVD","0110","HOMICIDE","FIRST DEGREE MURDER","CTA ""L"" TRAIN","true","false","0935","009","3","37","01A","1175647","1868500","2021","09/19/2022 03:41:05 PM","41.794533814","-87.631438536","(41.794533814, -87.631438536)"
"26220","JE337687","08/19/2021 01:37:00 PM","062XX S RHODES AVE","0110","HOMICIDE","FIRST DEGREE MURDER","STREET","false","false","0313","003","20","42","01A","1180971","1863856","2021","09/19/2022 03:41:05 PM","41.781669308","-87.612058594","(41.781669308, -87.612058594)"
"26219","JE342175","08/19/2021 01:40:00 AM","031XX E 87TH ST","0110","HOMICIDE","FIRST DEGREE MURDER","PARKING LOT","false","false","0424","004","10","46","01A","1198516","1847885","2021","09/19/2022 03:41:05 PM","41.737421985","-87.548270042","(41.737421985, -87.548270042)"
"26227","JE337788","08/18/2021 02:44:00 AM","027XX S DRAKE AVE","0110","HOMICIDE","FIRST DEGREE MURDER","STREET","false","false","1032","010","22","30","01A","1153144","1885590","2021","09/19/2022 03:41:05 PM","41.841905622","-87.713504951","(41.841905622, -87.713504951)"
"26217","JE340860","08/17/2021 08:00:00 PM","025XX S HARDING AVE","0110","HOMICIDE","FIRST DEGREE MURDER","STREET","false","false","1013","010","22","30","01A","1150452","1886770","2021","09/01/2022 03:42:17 PM","41.84519658","-87.723353091","(41.84519658, -87.723353091)"
"26216","JE340796","08/17/2021 06:22:00 PM","003XX E 131ST PL","0110","HOMICIDE","FIRST DEGREE MURDER","PORCH","false","false","0533","005","9","54","01A","1180778","1818357","2021","09/19/2022 03:41:05 PM","41.656818764","-87.614159613","(41.656818764, -87.614159613)"
"26215","JE340482","08/17/2021 02:30:00 PM","048XX W FULTON ST","0110","HOMICIDE","FIRST DEGREE MURDER","STREET","true","false","1532","015","28","25","01A","1143874","1901492","2021","10/06/2022 03:43:30 PM","41.885721317","-87.747124924","(41.885721317, -87.747124924)"
"26214","JE340021","08/17/2021 02:31:00 AM","007XX E 132ND ST","0110","HOMICIDE","FIRST DEGREE MURDER","STREET","false","false","0533","005","9","54","01A","1183527","1818011","2021","09/01/2022 03:42:17 PM","41.655805909","-87.604111424","(41.655805909, -87.604111424)"
"26211","JE339848","08/16/2021 09:33:00 PM","013XX W FARWELL AVE","0110","HOMICIDE","FIRST DEGREE MURDER","STREET","true","true","2431","024","49","1","01A","1165844","1945743","2021","09/19/2022 03:41:05 PM","42.006707994","-87.665179831","(42.006707994, -87.665179831)"
"26209","JE339430","08/16/2021 07:00:00 PM","089XX S ST LAWRENCE AVE","0110","HOMICIDE","FIRST DEGREE MURDER","STREET","false","false","0633","006","6","44","01A","1181802","1845898","2021","09/01/2022 03:42:17 PM","41.732371497","-87.609565878","(41.732371497, -87.609565878)"
"26210","JE339720","08/16/2021 06:47:00 PM","080XX S INGLESIDE AVE","0110","HOMICIDE","FIRST DEGREE MURDER","APARTMENT","false","false","0631","006","8","44","01A","1183958","1851950","2021","09/19/2022 03:41:05 PM","41.748928819","-87.60147905","(41.748928819, -87.60147905)"
"26212","JE339208","08/16/2021 01:13:00 PM","050XX W ST PAUL AVE","0110","HOMICIDE","FIRST DEGREE MURDER","STREET","true","false","2533","025","37","25","01A","1142563","1911168","2021","09/01/2022 03:42:17 PM","41.912297849","-87.751698347","(41.912297849, -87.751698347)"
"26213","JE339208","08/16/2021 01:07:00 PM","050XX W ST PAUL AVE","0110","HOMICIDE","FIRST DEGREE MURDER","STREET","true","false","2533","025","37","25","01A","1142563","1911168","2021","09/01/2022 03:42:17 PM","41.912297849","-87.751698347","(41.912297849, -87.751698347)"
"26208","JE338863","08/16/2021 05:09:00 AM","133XX S BALTIMORE AVE","0110","HOMICIDE","FIRST DEGREE MURDER","STREET","true","false","0433","004","10","55","01A","1199102","1817125","2021","09/19/2022 03:41:05 PM","41.652998926","-87.547151778","(41.652998926, -87.547151778)"
"26205","JE336348","08/15/2021 10:12:00 PM","063XX S HONORE ST","0110","HOMICIDE","FIRST DEGREE MURDER","STREET","false","false","0726","007","15","67","01A","1165102","1862586","2021","09/01/2022 03:42:17 PM","41.778534805","-87.670274038","(41.778534805, -87.670274038)"
"26207","JE338308","08/15/2021 03:32:00 PM","062XX W GRAND AVE","0110","HOMICIDE","FIRST DEGREE MURDER","STREET","true","false","2512","025","36","19","01A","1134254","1914562","2021","09/19/2022 03:41:05 PM","41.921761958","-87.782143709","(41.921761958, -87.782143709)"
"26203","JE337886","08/15/2021 05:05:00 AM","036XX W LELAND AVE","0110","HOMICIDE","FIRST DEGREE MURDER","AUTO","false","false","1723","017","35","14","01A","1151316","1930988","2021","09/01/2022 03:42:17 PM","41.966518121","-87.719020156","(41.966518121, -87.719020156)"
"26206","JE337793","08/15/2021 02:35:00 AM","006XX E 75TH ST","0110","HOMICIDE","FIRST DEGREE MURDER","STREET","false","false","0323","003","6","69","01A","1181616","1855414","2021","09/01/2022 03:42:17 PM","41.75848875","-87.609954205","(41.75848875, -87.609954205)"
"26202","JE337556","08/14/2021 09:32:00 PM","008XX E 54TH ST","0110","HOMICIDE","FIRST DEGREE MURDER","ALLEY","false","false","0233","002","5","41","01A","1182684","1869387","2021","09/19/2022 03:41:05 PM","41.796807255","-87.60560675","(41.796807255, -87.60560675)"
"26201","JE337187","08/14/2021 02:01:00 PM","035XX W FIFTH AVE","0110","HOMICIDE","FIRST DEGREE MURDER","PORCH","false","false","1133","011","28","27","01A","1152794","1898023","2021","09/19/2022 03:41:05 PM","41.876030136","-87.714460482","(41.876030136, -87.714460482)"
"26200","JE337108","08/14/2021 12:39:00 PM","012XX N PULASKI RD","0110","HOMICIDE","FIRST DEGREE MURDER","AUTO","false","false","2534","025","37","23","01A","1149487","1908187","2021","09/19/2022 03:41:05 PM","41.903986029","-87.726338723","(41.903986029, -87.726338723)"
"12452725","JE337141","08/14/2021 12:35:00 PM","035XX N FREMONT ST","0142","HOMICIDE","RECKLESS HOMICIDE","STREET","true","false","1924","019","44","6","01B","1169635","1923811","2021","07/06/2022 10:44:22 AM","41.946444007","-87.651874153","(41.946444007, -87.651874153)"
"26199","JE336894","08/14/2021 08:29:00 AM","009XX N HARDING AVE","0110","HOMICIDE","FIRST DEGREE MURDER","STREET","false","false","1112","011","37","23","01A","1149884","1905988","2021","09/01/2022 03:42:17 PM","41.897944034","-87.724937715","(41.897944034, -87.724937715)"
"26198","JE336350","08/13/2021 05:35:00 PM","051XX W FULLERTON AVE","0110","HOMICIDE","FIRST DEGREE MURDER","STREET","false","false","2521","025","31","19","01A","1141635","1915471","2021","09/01/2022 03:42:17 PM","41.924122962","-87.755001006","(41.924122962, -87.755001006)"
"26197","JE335700","08/13/2021 08:35:00 AM","009XX N HAMLIN AVE","0110","HOMICIDE","FIRST DEGREE MURDER","STREET","false","false","1112","011","27","23","01A","1150878","1906094","2021","09/19/2022 03:41:05 PM","41.898215508","-87.721284045","(41.898215508, -87.721284045)"
"26196","JE334288","08/11/2021 08:23:00 PM","060XX W BLOOMINGDALE AVE","0110","HOMICIDE","FIRST DEGREE MURDER","YARD","false","false","2513","025","29","25","01A","1135889","1911341","2021","09/19/2022 03:41:05 PM","41.912894159","-87.776213057","(41.912894159, -87.776213057)"
"26195","JE334170","08/11/2021 06:25:00 PM","024XX W 73RD ST","0110","HOMICIDE","FIRST DEGREE MURDER","STREET","true","false","0832","008","18","66","01A","1161402","1856182","2021","09/19/2022 03:41:05 PM","41.761038806","-87.684015776","(41.761038806, -87.684015776)"
"26194","JE334051","08/11/2021 05:33:00 PM","062XX S LAFLIN ST","0110","HOMICIDE","FIRST DEGREE MURDER","ALLEY","false","false","0713","007","16","67","01A","1167404","1863307","2021","09/01/2022 03:42:17 PM","41.780464301","-87.661814109","(41.780464301, -87.661814109)"
"26193","JE334019","08/11/2021 04:26:00 PM","060XX S CARPENTER ST","0110","HOMICIDE","FIRST DEGREE MURDER","PORCH","false","false","0712","007","16","68","01A","1170346","1864847","2021","09/19/2022 03:41:05 PM","41.78462669","-87.650983434","(41.78462669, -87.650983434)"
"26264","JE356509","08/10/2021 10:21:00 PM","041XX S LAKE SHORE DR NB","0110","HOMICIDE","FIRST DEGREE MURDER","PARK PROPERTY","true","true","0214","002","4","36","01A","1185001","1877674","2021","09/01/2022 03:42:17 PM","41.819493251","-87.59684976","(41.819493251, -87.59684976)"
"26192","JE332478","08/10/2021 10:04:00 AM","008XX E 79TH ST","0110","HOMICIDE","FIRST DEGREE MURDER","STREET","false","false","0624","006","8","69","01A","1183016","1852803","2021","09/01/2022 03:42:17 PM","41.751291477","-87.604904392","(41.751291477, -87.604904392)"
"26191","JE332196","08/09/2021 11:07:00 PM","013XX W 13TH ST","0110","HOMICIDE","FIRST DEGREE MURDER","STREET","false","false","1233","012","25","28","01A","1167708","1894186","2021","09/01/2022 03:42:17 PM","41.865192955","-87.65981215","(41.865192955, -87.65981215)"
