Category,Albany Park,Archer Heights,Armour Square,Ashburn,Auburn Gresham,Austin,Avalon Park,Avondale,Belmont Cragin,Beverly,Bridgeport,Brighton Park,Burnside,Calumet Heights,Chatham,Chicago Lawn,Clearing,Douglas,Dunning,East Garfield Park,East Side,Edgewater,Edison Park,Englewood,Forest Glen,Fuller Park,Gage Park,Garfield Ridge,Grand Boulevard,Greater Grand Crossing,Hegewisch,Hermosa,Humboldt Park,Hyde Park,Irving Park,Jefferson Park,Kenwood,Lake View,Lincoln Park,Lincoln Square,Logan Square,Loop,Lower West Side,McKinley Park,Montclare,Morgan Park,Mount Greenwood,Near North Side,Near South Side,Near West Side,New City,North Center,North Lawndale,North Park,Norwood Park,O'Hare,Oakland,Portage Park,Pullman,Riverdale,Rogers Park,Roseland,South Chicago,South Deering,South Lawndale,South Shore,Uptown,Washington Heights,Washington Park,West Elsdon,West Englewood,West Garfield Park,West Lawn,West Pullman,West Ridge,West Town,Woodlawn
2011-2015,919.6132405,495.4325483,494.8782418,944.4968643,2570.362151,4370.101082,554.1203164,1149.4344,1996.590219,450.3032908,700.9624114,1019.675197,158.9266076,682.9562696,2089.591079,2193.626565,439.9374723,835.9041474,658.6984268,1276.653162,420.1160021,1145.104249,89.94770819,2059.309705,224.6735109,262.8902193,950.2936023,683.7432074,1121.702024,2065.467448,222.4863999,549.3042711,2219.296647,839.3223552,1481.473708,491.0009657,579.5037162,3246.946536,2767.510481,916.0114045,2790.464318,4141.781802,969.1297341,484.6656452,266.2010811,873.3226522,203.1743468,4695.550324,788.6450264,3834.816806,1649.731588,888.6212202,1946.706926,452.8708696,492.0818703,528.7279868,208.7517945,1465.375251,327.6642932,276.2426156,1285.710439,2302.812526,1595.135962,687.4867738,1537.100863,3022.567974,1404.333301,1133.564279,863.4429389,430.0319184,2286.429166,1048.400739,1061.081815,1285.402876,1343.400658,4181.003599,1179.85542
2012-2016,870.0730601,455.6487771,457.7007736,921.9859349,2375.395004,4016.746894,477.8930954,1050.021153,1809.942381,419.745627,665.2812201,892.1366159,149.5556439,582.81519,1931.008153,1930.206138,414.9320828,827.4986271,611.9093311,1137.811638,384.5658223,1051.68945,83.75087996,1812.422128,223.2387782,250.7556087,840.8584155,654.8779295,1060.2833,1890.591228,188.9350894,506.9037931,2078.660946,793.2990262,1348.574331,476.6214293,520.7145298,3034.753307,2600.674932,860.6118413,2594.98201,4282.884516,892.7487037,454.2673682,239.3873416,779.0146041,201.5765223,4655.068272,779.6442373,3798.795626,1481.177835,813.4638538,1782.643602,435.1611026,470.3707655,540.1023485,213.127055,1344.758789,326.8804329,257.7467448,1213.540345,2025.290943,1413.660512,648.6050354,1424.401967,2657.615339,1320.066341,1028.328533,790.8087563,406.1959123,2010.30165,995.3824847,979.8096983,1137.066857,1218.261186,4038.940823,1092.888856
2013-2017,853.9749556,424.6486824,410.2093207,881.3012839,2231.365485,3657.685195,420.3940731,967.0523407,1692.05829,384.7175383,613.3785872,786.5153776,123.1436622,505.7884918,1875.515833,1754.323545,390.7864055,828.651866,548.9389418,1041.131378,340.4414203,987.0777392,80.9520234,1577.047344,210.648615,239.5876872,765.0682079,611.7278351,1023.463919,1735.232793,186.9235295,465.4445587,1908.467652,765.8835253,1245.650653,432.6502757,488.317321,2794.33778,2504.005717,808.293188,2404.81621,4623.579127,825.3690082,412.6082623,207.777178,719.2220108,192.7859951,4716.113881,751.0570943,3744.16699,1351.65175,747.7682399,1640.203154,415.5056765,433.3483331,522.3224453,208.1356556,1248.7098,334.8526974,247.4698047,1230.07726,1864.748898,1274.432081,620.7249121,1350.704652,2400.814495,1201.134788,966.4875525,737.5968969,381.7947735,1776.916343,903.6471033,892.5540523,990.5609879,1170.139088,3929.25059,1039.721799
2014-2018,834.4014409,370.9676739,388.0847111,814.8851316,2106.329397,3444.651739,368.8674714,938.4350249,1553.148865,377.0741261,572.0763778,711.2304006,104.6609395,460.9681566,1806.675739,1654.683588,384.2026332,824.2293008,508.3658238,1004.16231,305.7814884,974.4706185,75.35514033,1430.079688,213.1840945,224.8416223,698.1074173,601.445466,972.2370645,1617.110732,177.3984894,417.5111794,1777.318528,759.4667176,1164.349101,409.080212,473.5280705,2682.909304,2557.34877,766.2204198,2298.220005,4964.814592,757.1593871,377.1037049,199.9396398,683.1117615,184.8002951,4921.356038,741.6079074,3833.35276,1238.67992,689.1598977,1585.877516,415.9562852,424.1586151,530.3163247,206.5314074,1180.432817,344.0496694,241.558736,1238.061733,1722.302512,1158.275547,585.6904785,1310.070947,2217.172171,1165.721062,917.1301346,684.59999,356.9476221,1608.356204,872.0433576,828.5711437,901.451071,1135.742161,3782.973627,961.0382481
2015-2019,835.8801236,346.3414312,360.5248191,776.5889797,2001.211773,3388.503081,340.0589918,914.2345395,1500.754778,375.9629122,530.6442296,656.4549049,94.73030585,424.9572883,1792.750938,1576.324354,364.6037495,855.4425501,482.9833456,994.427285,275.8239744,992.4665863,73.35668758,1341.96505,209.7402967,219.991847,652.0204368,607.110371,956.8207562,1587.300722,163.9402898,386.4975225,1745.933022,764.252462,1134.780589,383.9233167,455.7391406,2700.705094,2542.989344,768.1897972,2298.6052,5331.810684,711.0343627,359.815578,197.9462978,650.7543973,169.4165735,5218.526131,732.4420763,3943.373338,1154.191766,652.2021018,1544.064933,394.6877482,415.4880507,534.7153852,204.7309146,1109.20171,333.8826367,239.3286946,1313.671842,1626.264215,1098.709213,562.3192816,1270.486127,2172.943104,1150.829384,896.1421743,637.004649,341.0599968,1526.605207,875.5813397,755.2546403,851.0465171,1138.768215,3716.013973,923.4870448
2016-2020,784.9395224,321.2072533,344.8076554,735.9345032,1877.212826,3284.495088,330.3482978,862.4359709,1426.895966,344.8243607,484.9039678,597.5498881,89.76421526,397.7525553,1742.487235,1506.255978,342.3935595,817.6407066,454.9910411,971.2339721,261.0987218,987.8592149,74.95525816,1236.199919,205.1113369,207.0450647,593.5503911,574.4606211,911.2069352,1519.605464,162.5473524,351.0073154,1701.397421,737.8422147,1040.45338,365.1234815,446.1258874,2572.486317,2393.838669,792.1691568,2169.05216,4944.093268,676.1846432,321.1440259,186.9079865,605.9973282,150.8392607,4989.790279,702.6321389,3791.14209,1057.009153,613.9352011,1499.640596,375.2670614,394.4865087,492.382304,195.9335329,1016.563184,317.7402826,231.7769314,1294.645424,1558.891548,1012.413091,533.8456307,1207.741647,2061.954434,1125.415843,867.7577527,589.7975215,306.7590504,1456.201066,885.5246001,657.5879017,850.8763296,1143.76565,3494.214621,867.1985061
2017-2021,731.6892692,290.6008272,341.5596811,626.6903233,1743.868639,3057.481638,310.3268172,784.4647411,1301.814475,311.2142294,440.4496058,536.1396734,81.62431476,366.5357787,1637.31193,1374.110484,311.981922,782.2177811,423.0093109,918.4750144,235.7949953,978.6580272,68.1600184,1145.277575,183.1101516,175.973342,535.4600287,515.6316483,844.1492512,1433.53682,162.6783505,314.5221227,1545.822476,716.0620645,975.4559338,333.9459687,434.6936842,2423.885356,2195.74609,768.4162381,1918.942806,4426.812311,643.7369792,284.9942106,170.6831518,584.5714708,129.461155,4617.863827,677.7637064,3483.676344,944.4941858,568.2687571,1419.575948,340.8989456,358.2652563,461.8606348,170.5312832,929.5084365,295.1845566,227.3917595,1271.542373,1435.870872,941.7605684,495.0191127,1086.099317,1959.247944,1075.13163,807.3545227,536.3665449,263.321541,1319.855931,830.9221508,564.430908,836.4119083,1115.752418,3147.372914,805.0891292
2018-2022,674.1434866,290.0289052,350.6526972,585.3002072,1724.083563,3068.145807,313.358671,752.4370229,1240.999784,307.9761843,440.5693323,539.4581755,89.15914977,373.3563788,1636.566226,1338.471401,318.629374,821.8132512,417.6175719,943.2647863,237.2934083,998.4763431,69.15919194,1125.310724,177.9286581,162.2347047,512.1906311,520.9566511,884.7055788,1484.969754,156.9498864,288.8307094,1464.33902,759.6783832,933.6581334,335.7544544,473.7229162,2422.270526,2053.814884,766.0319963,1812.8253,3986.657943,680.2017125,273.0102335,178.6410189,569.0324121,117.4756581,4348.150705,737.9890831,3531.010348,885.8503975,549.4345383,1406.57371,319.8969575,366.1034979,479.5147509,182.7090064,881.5114183,276.0176154,238.4284236,1281.522356,1443.830896,970.5091158,490.3551271,993.6033353,2050.518238,1136.1904,826.8890474,541.3410206,247.0600942,1267.732502,808.1250659,544.0298961,864.5369708,1138.479737,3017.853441,810.07193
2019-2023,680.7851092102436,296.91246541976415,363.0712286150036,626.9455872529736,1782.938835279096,3072.2922925737903,330.3121793574535,744.0511353,1270.079591202178,316.91733222497595,464.8540819,527.5360308953299,105.75764004607932,412.8164736422387,1688.3329180028218,1303.962668263081,347.83655280984067,927.2129668643856,468.3963218464925,980.0859777643192,277.0716172829925,1076.1402287619949,72.35680634336568,1148.687250448074,181.16363696528288,166.40910566693458,555.3586864217751,538.3112554718143,950.9157357572764,1604.8284981455763,169.46529171134583,314.21028640624223,1508.0555451390696,831.2898029408819,896.881381,347.3432581270749,572.5779828949524,2568.239600985894,1877.7032226406889,767.8644302,1884.7489733124485,3627.525365642585,746.0018966,284.17213744996667,189.88521072804244,543.8773297331646,106.69143357864628,4143.507231490645,802.2117956403977,3598.652179,934.967014,574.0853954568377,1426.9878457184195,335.6182374754878,379.45757131918737,481.0177905126778,208.31750458231323,939.2924294818864,261.5593515328538,249.4986743,1395.467342665283,1498.740256762646,983.0000699513192,520.8493402749285,978.3570958409754,2255.018346435581,1249.369392053068,873.2077784186416,568.9574826098827,265.01852437405694,1187.8088839791528,785.1236678521869,536.3055643007041,913.6230722071646,1207.7706812817405,3149.3478278607963,897.8572064429703
2020-2024,688.7705271282476,334.3692720837993,370.2301160897642,669.9971601320424,1747.331954771411,3073.5952494485364,345.3305717316226,810.8454092988267,1320.128724838159,352.89616616280347,492.6964447241775,547.7126124,106.16711323720858,439.1958167078898,1693.7899145869062,1277.392487570217,380.87564643597216,960.6594413471914,513.9803842745607,967.0435280130978,319.6079800193749,1186.9598132919286,76.95372724478001,1145.4804887009534,191.3942014566169,156.4861117663524,580.9684513041868,561.0295336449315,1046.069196469535,1663.5710736923309,200.2865193388197,323.5879861033932,1527.526592777853,919.3033617869116,918.8623675981968,350.7327847371791,650.4459172870035,2705.484802189816,1922.351640565627,803.0545406647102,2007.3883059640048,3356.851743658343,816.9622514130779,314.28306560388324,197.29832600083364,561.0710212814123,108.8967791506976,3999.386409030456,866.8412886495512,3736.802067,940.9366890802067,584.7667147,1412.6707885847766,373.24786321833216,396.2754708349142,463.5268648981262,239.3257614,1031.4743854728054,280.2856608,254.18165961948745,1441.8480857869097,1527.9130178233431,1018.0236530535452,534.5225151880402,967.6529394011646,2309.922105608278,1396.6545024577863,878.3559403207512,607.5530548931957,270.98431220970616,1129.187203226799,742.2072583629837,583.5129038109482,945.4689131847504,1232.5262551648202,3319.042043284895,965.9778946481316
2021-2025,701.6497771427203,394.3325065930426,397.92136506015214,692.8470936406434,1788.3563249982033,3156.105793037169,349.5343111462215,888.224357,1391.2327764025922,376.2839817484205,541.5283324535869,584.5921736039003,106.76344801123864,468.9744059816924,1764.1075502879469,1266.4468456965824,407.1033290808098,1065.483910146508,536.9767283811331,975.3327998963612,368.2984878682087,1266.4042811432814,79.35180459635136,1183.256978241407,191.39552489691823,162.63833741970802,658.4936859093993,592.1155965585442,1125.0538949072263,1704.4291739353266,227.3644773857704,325.0194134907369,1536.1074884810373,1076.506690641459,941.4626526,337.1628632771276,735.3430146554387,2917.5126778096696,2063.909564417307,805.9083004210797,2137.2891933568185,3696.215259487528,883.5853306067934,351.5049653,218.1285804937363,588.8449919430855,118.08371257020622,4405.260088208997,929.5080806757272,4111.498569936523,978.4119751643896,595.5234391286536,1394.221441424415,421.6902461181463,416.1820396904945,504.8943723639276,267.3478934619827,1120.6453628822842,307.43693985993536,263.73464531350004,1517.188844,1556.633623659303,1070.9648658340325,576.8764359781832,986.797551,2384.0899505826587,1526.5109998835812,915.6912011,653.1660382837064,281.50363907543937,1092.850285315507,709.6646948445203,644.5029922692067,946.7212744054424,1270.2851663931465,3546.260166085361,1062.198842
